POSIXt,DateTime,TC0,TC1,TC2,TC3,TC4,TC5,TC6,TC7
1500886560,2017-07-24 08:56:00,23.914,20.334,20.522,24.582,21.290,22.854,25.165,20.373
1500886565,2017-07-24 08:56:05,23.977,20.271,20.522,24.646,21.353,22.726,25.164,20.437
1500886570,2017-07-24 08:56:10,23.914,20.270,20.588,24.582,21.355,22.853,25.165,20.437
1500886575,2017-07-24 08:56:15,23.850,20.334,20.522,24.581,21.354,22.854,25.292,20.437
1500886580,2017-07-24 08:56:20,23.849,20.398,20.523,24.646,21.418,22.853,25.165,20.502
1500886585,2017-07-24 08:56:25,24.042,20.334,20.523,24.645,21.417,22.854,25.229,20.437
1500886590,2017-07-24 08:56:30,24.169,20.398,20.522,24.710,21.483,22.853,25.293,20.502
1500886595,2017-07-24 08:56:35,24.106,20.335,20.651,24.710,21.482,22.982,25.229,20.501
1500886600,2017-07-24 08:56:40,24.105,20.398,20.651,24.709,21.481,23.047,25.292,20.502
1500886605,2017-07-24 08:56:45,24.042,20.397,20.522,24.773,21.481,23.046,25.357,20.693
1500886610,2017-07-24 08:56:50,24.041,20.462,20.522,24.773,21.546,23.046,25.356,20.565
1500886615,2017-07-24 08:56:55,24.106,20.398,20.650,24.774,21.546,22.981,25.357,20.693
1500886620,2017-07-24 08:57:00,24.106,20.462,20.651,24.838,21.546,22.982,25.292,20.629
1500886625,2017-07-24 08:57:05,24.105,20.399,20.715,24.902,21.546,23.110,25.292,20.758
1500886630,2017-07-24 08:57:10,23.912,20.398,20.652,24.837,21.609,23.109,25.419,20.630
1500886635,2017-07-24 08:57:15,23.913,20.462,20.650,24.837,21.545,23.109,25.420,20.630
1500886640,2017-07-24 08:57:20,24.040,20.397,20.842,24.773,21.609,23.110,25.420,20.757
1500886645,2017-07-24 08:57:25,24.041,20.590,20.651,24.965,21.545,23.109,25.484,20.822
1500886650,2017-07-24 08:57:30,23.850,20.462,20.779,24.965,21.673,23.172,25.485,20.757
1500886655,2017-07-24 08:57:35,23.913,20.463,20.843,25.029,21.673,23.174,25.484,20.694
1500886660,2017-07-24 08:57:40,23.977,20.463,20.843,24.965,21.738,23.302,25.483,20.693
1500886665,2017-07-24 08:57:45,23.914,20.590,20.715,24.966,21.802,23.302,25.484,20.822
1500886670,2017-07-24 08:57:50,23.784,20.527,20.844,24.965,21.738,23.173,25.484,20.821
1500886675,2017-07-24 08:57:55,23.849,20.527,20.907,25.030,21.738,23.366,25.612,20.630
1500886680,2017-07-24 08:58:00,23.785,20.654,20.971,25.028,21.802,23.238,25.611,20.821
1500886685,2017-07-24 08:58:05,23.912,20.590,20.907,25.093,21.802,23.430,25.548,20.821
1500886690,2017-07-24 08:58:10,23.977,20.655,20.842,25.093,21.801,23.365,25.612,20.757
1500886695,2017-07-24 08:58:15,23.976,20.653,20.971,25.094,21.803,23.366,25.740,20.886
1500886700,2017-07-24 08:58:20,24.040,20.654,20.843,25.156,21.930,23.429,25.612,20.821
1500886705,2017-07-24 08:58:25,23.976,20.526,20.907,25.157,21.801,23.365,25.612,20.757
1500886710,2017-07-24 08:58:30,23.912,20.717,20.971,25.093,21.866,23.495,25.739,20.886
1500886715,2017-07-24 08:58:35,23.912,20.653,20.971,25.156,21.930,23.495,25.803,20.950
1500886720,2017-07-24 08:58:40,23.977,20.654,20.907,25.220,21.930,23.493,25.676,20.886
1500886725,2017-07-24 08:58:45,23.912,20.718,21.035,25.093,21.866,23.366,25.803,20.950
1500886730,2017-07-24 08:58:50,24.041,20.782,21.035,25.220,22.058,23.557,25.740,21.013
1500886735,2017-07-24 08:58:55,23.848,20.717,20.970,25.221,21.930,23.559,25.804,20.884
1500886740,2017-07-24 08:59:00,23.784,20.782,21.035,25.284,21.930,23.622,25.866,20.949
1500886745,2017-07-24 08:59:05,23.848,20.845,21.035,25.284,22.058,23.430,25.867,21.013
1500886750,2017-07-24 08:59:10,23.784,20.718,20.906,25.348,22.057,23.622,25.867,21.078
1500886755,2017-07-24 08:59:15,23.720,20.845,21.163,25.285,22.058,23.621,25.931,21.014
1500886760,2017-07-24 08:59:20,23.784,20.846,21.099,25.348,21.994,23.622,25.867,21.013
1500886765,2017-07-24 08:59:25,23.785,20.717,21.163,25.284,22.058,23.621,25.995,21.013
1500886770,2017-07-24 08:59:30,23.784,20.909,20.971,25.348,22.122,23.749,25.866,20.949
1500886775,2017-07-24 08:59:35,23.784,20.846,21.099,25.285,22.122,23.750,25.931,21.013
1500886780,2017-07-24 08:59:40,23.784,20.910,21.163,25.412,22.122,23.749,25.931,21.077
1500886785,2017-07-24 08:59:45,23.848,20.846,21.164,25.348,22.058,23.749,25.995,21.205
1500886790,2017-07-24 08:59:50,23.848,20.910,21.034,25.413,22.058,23.749,26.058,21.142
1500886795,2017-07-24 08:59:55,23.912,20.910,21.163,25.476,22.250,23.750,26.058,21.205
1500886800,2017-07-24 09:00:00,23.848,20.910,21.099,25.477,22.250,23.749,26.122,21.013
1500886805,2017-07-24 09:00:05,23.913,20.909,21.291,25.540,22.250,23.814,26.185,20.949
1500886810,2017-07-24 09:00:10,23.976,20.910,21.162,25.540,22.314,23.878,26.122,21.141
1500886815,2017-07-24 09:00:15,23.783,20.973,21.164,25.540,22.250,23.749,26.122,21.077
1500886820,2017-07-24 09:00:20,24.039,20.973,21.162,25.540,22.250,23.877,26.122,21.077
1500886825,2017-07-24 09:00:25,23.848,20.974,21.290,25.604,22.313,23.942,26.186,21.270
1500886830,2017-07-24 09:00:30,23.912,21.038,21.163,25.540,22.314,23.877,26.122,21.206
1500886835,2017-07-24 09:00:35,23.975,20.973,21.162,25.604,22.314,23.877,26.186,21.141
1500886840,2017-07-24 09:00:40,24.040,21.037,21.227,25.540,22.314,23.877,26.185,21.141
1500886845,2017-07-24 09:00:45,23.976,20.974,21.227,25.668,22.314,23.878,26.122,21.205
1500886850,2017-07-24 09:00:50,23.783,20.974,21.291,25.667,22.314,23.941,26.250,21.205
1500886855,2017-07-24 09:00:55,23.975,21.038,21.355,25.731,22.314,24.069,26.186,21.333
1500886860,2017-07-24 09:01:00,23.975,20.973,21.420,25.668,22.378,23.942,26.122,21.205
1500886865,2017-07-24 09:01:05,24.039,20.974,21.292,25.795,22.314,24.069,26.314,21.269
1500886870,2017-07-24 09:01:10,23.975,21.101,21.355,25.731,22.314,24.133,26.312,21.269
1500886875,2017-07-24 09:01:15,23.976,21.165,21.292,25.667,22.315,24.134,26.376,21.269
1500886880,2017-07-24 09:01:20,24.039,21.037,21.355,25.795,22.314,24.070,26.314,21.269
1500886885,2017-07-24 09:01:25,23.975,21.165,21.356,25.858,22.443,24.133,26.313,21.269
1500886890,2017-07-24 09:01:30,23.974,21.165,21.418,25.860,22.506,24.197,26.249,21.397
1500886895,2017-07-24 09:01:35,23.911,21.165,21.355,25.795,22.442,24.069,26.314,21.269
1500886900,2017-07-24 09:01:40,23.911,21.229,21.418,25.795,22.378,24.134,26.378,21.334
1500886905,2017-07-24 09:01:45,23.975,21.101,21.483,25.796,22.506,24.261,26.378,21.333
1500886910,2017-07-24 09:01:50,23.975,21.166,21.482,25.859,22.570,24.261,26.440,21.397
1500886915,2017-07-24 09:01:55,23.847,21.101,21.419,25.859,22.570,24.197,26.441,21.397
1500886920,2017-07-24 09:02:00,23.783,21.165,21.483,25.797,22.443,24.262,26.377,21.268
1500886925,2017-07-24 09:02:05,23.846,21.229,21.483,25.987,22.506,24.262,26.441,21.397
1500886930,2017-07-24 09:02:10,24.038,21.165,21.547,25.859,22.634,24.198,26.440,21.333
